POSKOD,ADDRESS,CITY,STATE
31920,Taman Merdeka,Mambang Di Awan,Perak
31920,Tronoh Mines,Kampar,Perak
31950,Kampung Baru Ayer Kuning,Mambang Di Awan,Perak
31950,Kampung Mambang Di Awan Barat,Mambang Di Awan,Perak
31950,Kampung Mambang Di Awan Selatan,Mambang Di Awan,Perak
31950,Kampung Mambang Di Awan Timur,Mambang Di Awan,Perak
31950,Kampung Mambang Di Awan Utara,Mambang Di Awan,Perak
31950,Mambang Di Awan,Mambang Di Awan,Perak
31950,Taman Damai 1 - 3,Mambang Di Awan,Perak
31950,Taman Di Awan,Mambang Di Awan,Perak
32000,Acheh Baru,Sitiawan,Perak
32000,Arcadia Estate,Sitiawan,Perak
32000,Arunasalam Estate,Sitiawan,Perak
32000,Back Street,Sitiawan,Perak
32000,Bangunan Mara,Sitiawan,Perak
32000,Bintang Estate,Sitiawan,Perak
32000,Desa Semarak,Sitiawan,Perak
32000,Felcra Lekir 2,Sitiawan,Perak
32000,Felcra Sitiawan,Sitiawan,Perak
32000,Fordson Estate,Sitiawan,Perak
32000,Jalan Baru,Sitiawan,Perak
32000,Jalan Bruas (Batu 1),Sitiawan,Perak
32000,Jalan Dato Ahmad Yunus,Sitiawan,Perak
32000,Jalan Kampung Koh,Sitiawan,Perak
32000,Jalan Lekir Kampung Koh,Sitiawan,Perak
32000,Jalan Lumut,Sitiawan,Perak
32000,Jalan Mohmad,Sitiawan,Perak
32000,Jalan Pasir Panjang,Sitiawan,Perak
32000,Jalan Raja Omar,Sitiawan,Perak
32000,Jalan Senawi,Sitiawan,Perak
32000,Jalan Sitiawan,Sitiawan,Perak
32000,Jalan Tazali,Sitiawan,Perak
32000,Jalan Tok Perdana,Sitiawan,Perak
32000,Kampung Acheh,Sitiawan,Perak
32000,Kampung Baru Kampung Koh,Sitiawan,Perak
32000,Kampung Batu 10 Parit,Sitiawan,Perak
32000,Kampung Batu 15 (Parit Hindu),Sitiawan,Perak
32000,Kampung Batu 6 (Lekir),Sitiawan,Perak
32000,Kampung Batu 9 1/2 (Selaba),Sitiawan,Perak
32000,Kampung Bintang,Sitiawan,Perak
32000,Kampung Cina,Sitiawan,Perak
32000,Kampung Darat Jelutong,Sitiawan,Perak
32000,Kampung Derlik,Sitiawan,Perak
32000,Kampung Kayan,Sitiawan,Perak
32000,Kampung Kelir,Sitiawan,Perak
32000,Kampung Koh,Sitiawan,Perak
32000,Kampung Lekir,Sitiawan,Perak
32000,Kampung Masjid,Sitiawan,Perak
32000,Kampung Parit Haji Dollah,Sitiawan,Perak
32000,Kampung Parit Haji Husain,Sitiawan,Perak
32000,Kampung Parit Jerman,Sitiawan,Perak
32000,Kampung Parit,Sitiawan,Perak
32000,Kampung Pekan Gurney,Sitiawan,Perak
32000,Kampung Seberang Parit,Sitiawan,Perak
32000,Kampung Selamat,Sitiawan,Perak
32000,Kampung Serdang,Sitiawan,Perak
32000,Kampung Simpang Dua,Sitiawan,Perak
32000,Kampung Simpang Lima,Sitiawan,Perak
32000,Kampung Sitiawan,Sitiawan,Perak
32000,Kampung Spynie,Sitiawan,Perak
32000,Kampung Sri Acheh,Sitiawan,Perak
32000,Kampung Suffolk,Sitiawan,Perak
32000,Kampung Sungai Lombong,Sitiawan,Perak
32000,Kampung Sungai Rumput,Sitiawan,Perak
32000,Kampung Sungai Tiram,Sitiawan,Perak
32000,Kampung Tanjong Kepah,Sitiawan,Perak
32000,Kampung Telok Batu,Sitiawan,Perak
32000,Kampung Telok Luas,Sitiawan,Perak
32000,Kampung Telok Pulai,Sitiawan,Perak
32000,Kampung Tersusun (Batu 6 Lekir),Sitiawan,Perak
32000,Kampung Tersusun Batu 10 Lekir,Sitiawan,Perak
32000,Kampung Tersusun Batu 7 Lekir,Sitiawan,Perak
32000,Kampung Tersusun Spg. 4,Sitiawan,Perak
32000,Kampung Ulu Kayan,Sitiawan,Perak
32000,Kampung Ulu,Sitiawan,Perak
32000,Kayan,Sitiawan,Perak
32000,Kok Lim Estate,Sitiawan,Perak
32000,Ladang Fima,Sitiawan,Perak
32000,Ladang Haroff,Sitiawan,Perak
32000,Ladang Sitiawan,Sitiawan,Perak
32000,Ladang Sulfolk,Sitiawan,Perak
32000,Ladang Tok Perdana,Sitiawan,Perak
32000,Ladang Wibawa,Sitiawan,Perak
32000,Lekir (Km 16 - 23),Sitiawan,Perak
32000,Lekir,Sitiawan,Perak
32000,Lumut Kiri,Sitiawan,Perak
32000,Lumut Maritime Kampung Acheh,Sitiawan,Perak
32000,Parit Haji Dollah,Sitiawan,Perak
32000,Pasir Belanda,Sitiawan,Perak
32000,Pekan Gurney,Sitiawan,Perak
32000,Pelabuhan Lumut,Sitiawan,Perak
32000,Pulau Tanjong Kepah,Sitiawan,Perak
32000,Rumah Awam,Sitiawan,Perak
32000,Simpang Dua,Sitiawan,Perak
32000,Simpang Lima,Sitiawan,Perak
32000,Sitiawan (Km 10),Sitiawan,Perak
32000,Sitiawan,Sitiawan,Perak
32000,Sungai Lombong,Sitiawan,Perak
32000,Sungai Tiram,Sitiawan,Perak
32000,Taman Acheh Jaya,Sitiawan,Perak
32000,Taman Aman Damai,Sitiawan,Perak
32000,Taman Aman Muhibbah 1 & 2,Sitiawan,Perak
32000,Taman Aman Muhibbah 3 & 4,Sitiawan,Perak
32000,Taman Aman Permai,Sitiawan,Perak
32000,Taman Aman,Sitiawan,Perak
32000,Taman Anson,Sitiawan,Perak
32000,Taman Arasu,Sitiawan,Perak
32000,Taman Astaka,Sitiawan,Perak
32000,Taman Awam,Sitiawan,Perak
32000,Taman Bahagia,Sitiawan,Perak
32000,Taman Bakti,Sitiawan,Perak
32000,Taman Baru,Sitiawan,Perak
32000,Taman Bauhinia,Sitiawan,Perak
32000,Taman Bayu Permai,Sitiawan,Perak
32000,Taman Berjaya Sama (Kampung Koh),Sitiawan,Perak
32000,Taman Berjaya,Sitiawan,Perak
32000,Taman Berkat (Kampung Selamat),Sitiawan,Perak
32000,Taman Berpadu,Sitiawan,Perak
32000,Taman Bintang,Sitiawan,Perak
32000,Taman Bunga Raya,Sitiawan,Perak
32000,Taman Bunga Ros,Sitiawan,Perak
32000,Taman Bunga Tanjung,Sitiawan,Perak
32000,Taman Cahaya,Sitiawan,Perak
32000,Taman Cantik Pekan Gurney,Sitiawan,Perak
32000,Taman Cempaka,Sitiawan,Perak
32000,Taman Chin San Hoe,Sitiawan,Perak
32000,Taman Dahlia,Sitiawan,Perak
32000,Taman Delima Kampung Koh,Sitiawan,Perak
32000,Taman Delima P. Gurney,Sitiawan,Perak
32000,Taman Desa 1,Sitiawan,Perak
32000,Taman Desa Aman,Sitiawan,Perak
32000,Taman Desa Bintang,Sitiawan,Perak
32000,Taman Desa Maju,Sitiawan,Perak
32000,Taman Desa Permai,Sitiawan,Perak
32000,Taman Desa Ria,Sitiawan,Perak
32000,Taman Desa Simpang 2,Sitiawan,Perak
32000,Taman Green Villa,Sitiawan,Perak
32000,Taman Guru II,Sitiawan,Perak
32000,Taman Guru,Sitiawan,Perak
32000,Taman Harmoni,Sitiawan,Perak
32000,Taman Hijau 2,Sitiawan,Perak
32000,Taman Hijau Indah,Sitiawan,Perak
32000,Taman Hijau,Sitiawan,Perak
32000,Taman Ilmu 2,Sitiawan,Perak
32000,Taman Ilmu,Sitiawan,Perak
32000,Taman Indah (Kampung Koh),Sitiawan,Perak
32000,Taman Indah Muhibah,Sitiawan,Perak
32000,Taman Indah,Sitiawan,Perak
32000,Taman Intan Kampung Koh,Sitiawan,Perak
32000,Taman Intan Sitiawan,Sitiawan,Perak
32000,Taman Jasmin,Sitiawan,Perak
32000,Taman Jati (1- 2),Sitiawan,Perak
32000,Taman Jati Indah,Sitiawan,Perak
32000,Taman Jaya,Sitiawan,Perak
32000,Taman Juta Jaya,Sitiawan,Perak
32000,Taman Kampung Koh,Sitiawan,Perak
32000,Taman Kasturi,Sitiawan,Perak
32000,Taman Kenangan,Sitiawan,Perak
32000,Taman Kiara,Sitiawan,Perak
32000,Taman Kim Joo,Sitiawan,Perak
32000,Taman Kot Tai,Sitiawan,Perak
32000,Taman Kris,Sitiawan,Perak
32000,Taman Krishnan,Sitiawan,Perak
32000,Taman Kurnia,Sitiawan,Perak
32000,Taman Lapangan Terbang,Sitiawan,Perak
32000,Taman Lekir Baru,Sitiawan,Perak
32000,Taman Lekir,Sitiawan,Perak
32000,Taman Limau,Sitiawan,Perak
32000,Taman Mahawangsa (Kampung Koh),Sitiawan,Perak
32000,Taman Mahawasa,Sitiawan,Perak
32000,Taman Maju Indah,Sitiawan,Perak
32000,Taman Maju Mewah,Sitiawan,Perak
32000,Taman Maju,Sitiawan,Perak
32000,Taman Makmor,Sitiawan,Perak
32000,Taman Mas (Kampung Koh),Sitiawan,Perak
32000,Taman Mas 1,Sitiawan,Perak
32000,Taman Mas II (Kampung China),Sitiawan,Perak
32000,Taman Mas,Sitiawan,Perak
32000,Taman Mawar,Sitiawan,Perak
32000,Taman Mega (2 & 3),Sitiawan,Perak
32000,Taman Megah Terang,Sitiawan,Perak
32000,Taman Megah,Sitiawan,Perak
32000,Taman Merak,Sitiawan,Perak
32000,Taman Mewah Aman II,Sitiawan,Perak
32000,Taman Mewah Aman,Sitiawan,Perak
32000,Taman Mewah Jaya,Sitiawan,Perak
32000,Taman Min Aun,Sitiawan,Perak
32000,Taman Muhibbah (1 - 3),Sitiawan,Perak
32000,Taman Muniandy,Sitiawan,Perak
32000,Taman Murni,Sitiawan,Perak
32000,Taman Mutiara,Sitiawan,Perak
32000,Taman Nesh,Sitiawan,Perak
32000,Taman Okid,Sitiawan,Perak
32000,Taman Pegawai,Sitiawan,Perak
32000,Taman Pekan Gurney,Sitiawan,Perak
32000,Taman Pelangi,Sitiawan,Perak
32000,Taman Permatang Impian,Sitiawan,Perak
32000,Taman Permatang Jaya,Sitiawan,Perak
32000,Taman Plaza,Sitiawan,Perak
32000,Taman Raja Muda Musa II & IV,Sitiawan,Perak
32000,Taman Raja Muda Musa,Sitiawan,Perak
32000,Taman Raja Shamriman,Sitiawan,Perak
32000,Taman Rakyat,Sitiawan,Perak
32000,Taman Rasa Sayang,Sitiawan,Perak
32000,Taman Sejati (1 - 2),Sitiawan,Perak
32000,Taman Selamat,Sitiawan,Perak
32000,Taman Seng Hong,Sitiawan,Perak
32000,Taman Sentosa (1 - 2),Sitiawan,Perak
32000,Taman Sepakat,Sitiawan,Perak
32000,Taman Serdang,Sitiawan,Perak
32000,Taman Seri Jaya,Sitiawan,Perak
32000,Taman Seri Kampung Koh,Sitiawan,Perak
32000,Taman Seri Kampung Sitiawan,Sitiawan,Perak
32000,Taman Seri Koh - 1,Sitiawan,Perak
32000,Taman Seri Krishnan,Sitiawan,Perak
32000,Taman Seri Lekir,Sitiawan,Perak
32000,Taman Seri Maju,Sitiawan,Perak
32000,Taman Seri Selamat,Sitiawan,Perak
32000,Taman Seroja II,Sitiawan,Perak
32000,Taman Seroja,Sitiawan,Perak
32000,Taman Setia Jaya,Sitiawan,Perak
32000,Taman Setia Maju,Sitiawan,Perak
32000,Taman Setia,Sitiawan,Perak
32000,Taman Singa (1 & 2),Sitiawan,Perak
32000,Taman Singa Baru,Sitiawan,Perak
32000,Taman Singa,Sitiawan,Perak
32000,Taman Sitiawan 1,Sitiawan,Perak
32000,Taman Sitiawan 2,Sitiawan,Perak
32000,Taman Sitiawan Jaya,Sitiawan,Perak
32000,Taman Sitiawan Maju 2,Sitiawan,Perak
32000,Taman Sitiawan Maju,Sitiawan,Perak
32000,Taman Sitiawan,Sitiawan,Perak
32000,Taman Sri Kayan,Sitiawan,Perak
32000,Taman Sri Koh,Sitiawan,Perak
32000,Taman Suria II,Sitiawan,Perak
32000,Taman Suria,Sitiawan,Perak
32000,Taman Tai Kim,Sitiawan,Perak
32000,Taman Teratai,Sitiawan,Perak
32000,Taman Terus Maju,Sitiawan,Perak
32000,Taman Tok Perdana,Sitiawan,Perak
32000,Taman Wazir,Sitiawan,Perak
32000,Taman Wong Bea Hea,Sitiawan,Perak
32000,Tanjung Kepah,Sitiawan,Perak
32000,Teluk Tiga,Sitiawan,Perak
32000,Ulu Kayan,Sitiawan,Perak
32040,Bangunan Mahkamah Majistret,Seri Manjong,Perak
32040,Bangunan Pentadbiran Kerajaan Persekutuan,Seri Manjong,Perak
32040,Desa Bayu,Seri Manjong,Perak
32040,"Fasa 1C1, 1C2, 1C3 dan 1C4 (Rumah Kedai)",Seri Manjong,Perak
32040,Institut Kemahiran Mara,Seri Manjong,Perak
32040,Kampung Datok Sri Kamaruddin,Seri Manjung,Perak
32040,Kampung Datok Sri Kamarudin Tambahan,Seri Manjong,Perak
32040,Kampung Permatang,Seri Manjong,Perak
32040,Kampung Sungai Parit,Seri Manjong,Perak
32040,Kampung Tersusun Pundut 2,Seri Manjong,Perak
32040,Kompleks Pentadbiran Tanah dan Daerah Manjong,Seri Manjong,Perak
32040,Kuarters Polis Daerah Manjong,Seri Manjong,Perak
32040,Majlis Daerah Manjong,Seri Manjong,Perak
32040,Pasir Pandak,Seri Manjong,Perak
32040,Pasir Panjang Barat,Seri Manjong,Perak
32040,Pasir Panjang Laut,Seri Manjong,Perak
32040,Pasir Panjang Timur,Seri Manjong,Perak
32040,Pejabat Bomba,Seri Manjong,Perak
32040,Pejabat Imigresen,Seri Manjong,Perak
32040,Pejabat Jabatan Pengangkutan Jalan,Seri Manjong,Perak
32040,Pejabat Kemas,Seri Manjong,Perak
32040,Pejabat Pertubuhan Peladang,Seri Manjong,Perak
32040,Pejabat TNB,Seri Manjong,Perak
32040,Pusat Perniagaan Manjong 1,Seri Manjong,Perak
32040,Pusat Perniagaan Manjong 2,Seri Manjong,Perak
32040,Seri Manjong,Seri Manjong,Perak
32040,Sungai Limau,Seri Manjong,Perak
32040,Sungai Parit,Seri Manjong,Perak
32040,Taman Berkat,Seri Manjong,Perak
32040,Taman Cantik,Seri Manjung,Perak
32040,Taman Desa Manjung Point,Seri Manjung,Perak
32040,Taman Fasa 1 E,Seri Manjong,Perak
32040,Taman Fasa 103,Seri Manjong,Perak
32040,Taman Fasa 2A,Seri Manjung,Perak
32040,Taman Fasa 2B,Seri Manjung,Perak
32040,Taman Fasa 2C,Seri Manjung,Perak
32040,Taman Fasa 2C1,Seri Manjung,Perak
32040,Taman Fasa 2D,Seri Manjung,Perak
32040,Taman Fasa 2F,Seri Manjung,Perak
32040,Taman Fasa 2G,Seri Manjung,Perak
32040,Taman Fasa 2H,Seri Manjung,Perak
32040,Taman Fasa 2I (2i),Seri Manjung,Perak
32040,Taman Fasa 2J,Seri Manjung,Perak
32040,Taman Fasa 3A,Seri Manjung,Perak
32040,Taman Fasa 3B,Seri Manjung,Perak
32040,Taman Fasa 3C,Seri Manjung,Perak
32040,Taman Fasa ID 1,Seri Manjung,Perak
32040,Taman Fasa ID 2,Seri Manjung,Perak
32040,Taman Manjong Point Seksyen 2,Seri Manjong,Perak
32040,Taman Manjung Point Seksyen 1,Seri Manjong,Perak
32040,Taman Samudera,Seri Manjung,Perak
32040,Taman Samudra Baru,Seri Manjong,Perak
32040,Teluk Pencalang,Seri Manjong,Perak
32100,Pengkalan Tentera Laut Diraja Malaysia (TLDM),TLDM Lumut,Perak
32200,Batu 1 Jalan Lumut,Lumut,Perak
32200,Batu 2 Pundut,Lumut,Perak
32200,Batu 3 Pundut,Lumut,Perak
32200,Damar Laut,Lumut,Perak
32200,Jalan Makhoda Mohd Taib,Lumut,Perak
32200,Jalan Pasir Panjang,Lumut,Perak
32200,Jalan Pegawai,Lumut,Perak
32200,Jalan Raja Muda Musa,Lumut,Perak
32200,Jalan Sultan Iskandar,Lumut,Perak
32200,Jalan Sultan Yusof Izuddin,Lumut,Perak
32200,Jalan Titi Panjang,Lumut,Perak
32200,Kampung Ban Joo Seng,Lumut,Perak
32200,Kampung Batu 1 - 9,Lumut,Perak
32200,Kampung Batu 10 Segari,Lumut,Perak
32200,Kampung Damar Laut,Lumut,Perak
32200,Kampung Kedah,Lumut,Perak
32200,Kampung Padang Tembak,Lumut,Perak
32200,Kampung Pundut,Lumut,Perak
32200,Kampung Segari,Lumut,Perak
32200,Kampung Semangat,Lumut,Perak
32200,Kampung Tanjong Batu,Lumut,Perak
32200,Kampung Telok Muroh,Lumut,Perak
32200,Kampung Tersusun Pundut,Lumut,Perak
32200,Ladang Segari,Lumut,Perak
32200,Lumut,Lumut,Perak
32200,Persiaran Manjung Raya (1 - 4),Lumut,Perak
32200,Persiaran Venice Intan (1 -12),Lumut,Perak
32200,Persiaran Venice Sutera (1 - 9),Lumut,Perak
32200,Pundut,Lumut,Perak
32200,Segari,Lumut,Perak
32200,Simpang Tulok Muroh,Lumut,Perak
32200,Taman Bukit Maju 1,Lumut,Perak
32200,Taman Bukit Maju 2,Lumut,Perak
32200,Taman Bukit Maju,Lumut,Perak
32200,Taman Lumut Mewah,Lumut,Perak
32200,Taman Melati,Lumut,Perak
32200,Taman Pantai Lumut Impian,Lumut,Perak
32200,Taman Permata,Lumut,Perak
32200,Taman Segari,Lumut,Perak
32200,Taman Seri Batik,Lumut,Perak
32200,Tanjung Batu,Lumut,Perak
32200,Teluk Batik,Lumut,Perak
32200,Teluk Muroh,Lumut,Perak
32200,Teluk Senangin,Lumut,Perak
32300,Jalan Belakang Pangkor,Pangkor,Perak
32300,Jalan Besar Sungai Pinang,Pangkor,Perak
32300,Jalan Kilang Ais Lama,Pangkor,Perak
32300,Jalan Panggong Wayang SPK,Pangkor,Perak
32300,Jalan Pasir Bogak,Pangkor,Perak
32300,Jalan Tepi Laut SPB,Pangkor,Perak
32300,Jalan Tepi Laut Sungai Pinang Kecil,Pangkor,Perak
32300,Kampung Hussin,Pangkor,Perak
32300,Kampung Kilang Ais Lama,Pangkor,Perak
32300,Kampung Masjid,Pangkor,Perak
32300,Kampung Melayu Pasir Bogak,Pangkor,Perak
32300,Kampung Pasir Bogak,Pangkor,Perak
32300,Kampung Sungai Pinang Besar,Pangkor,Perak
32300,Kampung Sungai Pinang Kecil,Pangkor,Perak
32300,Kampung Telok Chempadak,Pangkor,Perak
32300,Kampung Telok Dalam,Pangkor,Perak
32300,Kampung Telok Gedong,Pangkor,Perak
32300,Kampung Telok Kechil,Pangkor,Perak
32300,Kampung Telok Nipah,Pangkor,Perak
32300,Kampung Tengah,Pangkor,Perak
32300,Ladang Beh Ai Hoe,Pangkor,Perak
32300,Ladang Beh Kim Chooi,Pangkor,Perak
32300,Ladang Ong Soon Kim,Pangkor,Perak
32300,Pasir Bogak,Pangkor,Perak
32300,Pekan Pangkor (Jalan Besar),Pangkor,Perak
32300,Perumahan Awam Pangkor,Pangkor,Perak
32300,Sungai Pinang Besar,Pangkor,Perak
32300,Sungai Pinang Kecil,Pangkor,Perak
32300,Taman Bogak Permai,Pangkor,Perak
32300,Taman Desa Pangkor,Pangkor,Perak
32300,Taman Foo Lin Kong,Pangkor,Perak
32300,Taman Seri Pangkor,Pangkor,Perak
32300,Teluk Baru - Teluk Gedong,Pangkor,Perak
32300,Teluk Gedong,Pangkor,Perak
32300,Teluk Kechil,Pangkor,Perak
32400,Api Kong,Ayer Tawar,Perak
32400,Ayer Tawar,Ayer Tawar,Perak
32400,Bakar Bata,Ayer Tawar,Perak
32400,Batu 15 hingga 20 Jalan Bruas,Ayer Tawar,Perak
32400,Batu 43 hingga 45 Jalan Sitiawan,Ayer Tawar,Perak
32400,Belakang Kampung Baru,Ayer Tawar,Perak
32400,Changkat Chermin,Ayer Tawar,Perak
32400,Felcra Kampung Kurnia Gelong Gajah,Ayer Tawar,Perak
32400,Gelong Gajah,Ayer Tawar,Perak
32400,Jalan Baru,Ayer Tawar,Perak
32400,Jalan Besar,Ayer Tawar,Perak
32400,Jalan Gereja,Ayer Tawar,Perak
32400,Jalan Kilang Kelapa Sawit,Ayer Tawar,Perak
32400,Jalan Klinik,Ayer Tawar,Perak
32400,Jalan Lapeh,Ayer Tawar,Perak
32400,Jalan Lee Boi Choon,Ayer Tawar,Perak
32400,Jalan Ling Sing Hang,Ayer Tawar,Perak
32400,Jalan Melayu,Ayer Tawar,Perak
32400,Jalan Sekolah,Ayer Tawar,Perak
32400,Jalan Tengah (Central Road),Ayer Tawar,Perak
32400,Kampung Ambika,Ayer Tawar,Perak
32400,Kampung Ayer Estate,Ayer Tawar,Perak
32400,Kampung Ayer Tawar,Ayer Tawar,Perak
32400,Kampung Bakar Bata,Ayer Tawar,Perak
32400,Kampung Banjar,Ayer Tawar,Perak
32400,Kampung Baru (L),Ayer Tawar,Perak
32400,Kampung Baru,Ayer Tawar,Perak
32400,Kampung Changkat Assam,Ayer Tawar,Perak
32400,Kampung Changkat Chermin,Ayer Tawar,Perak
32400,Kampung Columbia,Ayer Tawar,Perak
32400,Kampung Gelong Gajah,Ayer Tawar,Perak
32400,Kampung Jelutong,Ayer Tawar,Perak
32400,Kampung Jering,Ayer Tawar,Perak
32400,Kampung Kurnia,Ayer Tawar,Perak
32400,Kampung Lalang,Ayer Tawar,Perak
32400,Kampung Merbau,Ayer Tawar,Perak
32400,Kampung Muhibbah Fasa 1,Ayer Tawar,Perak
32400,Kampung Paya Nibong,Ayer Tawar,Perak
32400,Kampung Raja Hitam,Ayer Tawar,Perak
32400,Kampung Seberang Tambang,Ayer Tawar,Perak
32400,Kampung Sungai Pasir,Ayer Tawar,Perak
32400,Kampung Sungai Ramai,Ayer Tawar,Perak
32400,Kampung Sungai Tiong,Ayer Tawar,Perak
32400,Kampung Sungai Wangi,Ayer Tawar,Perak
32400,Kampung Tebok,Ayer Tawar,Perak
32400,Kampung Telok,Ayer Tawar,Perak
32400,Kampung Tengah,Ayer Tawar,Perak
32400,Kampung Tersusun Gelong Gajah,Ayer Tawar,Perak
32400,Kampung Tun Sambathan,Ayer Tawar,Perak
32400,Kampung Willingdon,Ayer Tawar,Perak
32400,Ladang Bilham,Ayer Tawar,Perak
32400,Ladang Cashwood,Ayer Tawar,Perak
32400,Ladang Changkat Cermin,Ayer Tawar,Perak
32400,Ladang Fima,Ayer Tawar,Perak
32400,Ladang Harcroft,Ayer Tawar,Perak
32400,Ladang Kelapa Sawit,Ayer Tawar,Perak
32400,Ladang Lim Swee Aun,Ayer Tawar,Perak
32400,Ladang Raja Hitam,Ayer Tawar,Perak
32400,Ladang Rycroft,Ayer Tawar,Perak
32400,Ladang Ulu Ayer Tawar,Ayer Tawar,Perak
32400,Ladang Walbrook,Ayer Tawar,Perak
32400,Northward,Ayer Tawar,Perak
32400,Perumahan Awam 1 & 2,Ayer Tawar,Perak
32400,Rumah Murah,Ayer Tawar,Perak
32400,Stesen Komuniikasi TLDM,Ayer Tawar,Perak
32400,Sungai Tiong,Ayer Tawar,Perak
32400,Taman Ayer Tawar 1 & 2,Ayer Tawar,Perak
32400,Taman Ayer Tawar Jaya (1 & 2),Ayer Tawar,Perak
32400,Taman Bandar,Ayer Tawar,Perak
32400,Taman Bersatu,Ayer Tawar,Perak
32400,Taman Biru,Ayer Tawar,Perak
32400,Taman Bistari,Ayer Tawar,Perak
32400,Taman Bunga Raya,Ayer Tawar,Perak
32400,Taman Cahaya Jering,Ayer Tawar,Perak
32400,Taman Damai 1 - 3,Ayer Tawar,Perak
32400,Taman Desa Baru,Ayer Tawar,Perak
32400,Taman Desa Jaya,Ayer Tawar,Perak
32400,Taman Dindings,Ayer Tawar,Perak
32400,Taman Emas,Ayer Tawar,Perak
32400,Taman Gembira,Ayer Tawar,Perak
32400,Taman Indah Ria,Ayer Tawar,Perak
32400,Taman Iswara,Ayer Tawar,Perak
32400,Taman Jasmin,Ayer Tawar,Perak
32400,Taman Kenari,Ayer Tawar,Perak
32400,Taman Ling Sing Hang,Ayer Tawar,Perak
32400,Taman Maju Mewah,Ayer Tawar,Perak
32400,Taman Makmur (1 & 2),Ayer Tawar,Perak
32400,Taman Manickavasagam,Ayer Tawar,Perak
32400,Taman Matahari,Ayer Tawar,Perak
32400,Taman Mawar,Ayer Tawar,Perak
32400,Taman Megah Jaya,Ayer Tawar,Perak
32400,Taman Orkid,Ayer Tawar,Perak
32400,Taman Pegoh,Ayer Tawar,Perak
32400,Taman Pelangi,Ayer Tawar,Perak
32400,Taman Permata,Ayer Tawar,Perak
32400,Taman Selamat,Ayer Tawar,Perak
32400,Taman Seri Perak,Ayer Tawar,Perak
32400,Taman Seri Wangi,Ayer Tawar,Perak
32400,Taman Sri Ayer Tawar,Ayer Tawar,Perak
32400,Taman Sri Indah,Ayer Tawar,Perak
32400,Taman Sri Megah,Ayer Tawar,Perak
32400,Taman Sri Melur,Ayer Tawar,Perak
32400,Taman Sri Sentosa,Ayer Tawar,Perak
32400,Taman Sungai Wang (1 & 2),Ayer Tawar,Perak
32400,Telaga Nenas,Ayer Tawar,Perak
32500,Belakang Taman Teck Seng,Changkat Keruing,Perak
32500,Changkat Keruing,Changkat Keruing,Perak
32500,Kampung 40 Rantai,Changkat Keruing,Perak
32500,Kampung Bagan Serai,Changkat Keruing,Perak
32500,Kampung Baru,Changkat Keruing,Perak
32500,Kampung Beting Luas,Changkat Keruing,Perak
32500,Kampung Empat Puloh Rantai,Changkat Keruing,Perak
32500,Kampung Gunung Tunggal,Changkat Keruing,Perak
32500,Kampung Indian Settlement,Changkat Keruing,Perak
32500,Kampung Ldg Ong Chin Seong,Changkat Keruing,Perak
32500,Kampung Ldg Ong Lai,Changkat Keruing,Perak
32500,Kampung Lubok Pusing,Changkat Keruing,Perak
32500,Kampung Nesa,Changkat Keruing,Perak
32500,Lubok Pusing,Changkat Keruing,Perak
32500,Taman Berlian 1,Changkat Keruing,Perak
32500,Taman Berlian 2,Changkat Keruing,Perak
32500,Taman Desa Kruing,Changkat Keruing,Perak
32500,Taman Intan,Changkat Keruing,Perak
32500,Taman Sinar,Changkat Keruing,Perak
32500,Taman Teck Seng,Changkat Keruing,Perak
32600,Ayer Mati,Bota,Perak
32600,Balai Bomba Daerah Sri Iskandar,Bota,Perak
32600,Bandar Seri Iskandar,Bota,Perak
32600,Bendang Bakong,Bota,Perak
32600,Bota,Bota,Perak
32600,Durian Kudong,Bota,Perak
32600,Ekor Bota,Bota,Perak
32600,Felcra Nasaruddin,Bota,Perak
32600,Gedong Batu,Bota,Perak
32600,Institut Latihan Kemas,Bota,Perak
32600,Jabatan Penerangan Daerah Sri Iskandar,Bota,Perak
32600,Kampung Aji Hilir,Bota,Perak
32600,Kampung Aji Hulu,Bota,Perak
32600,Kampung Alor Belibeh,Bota,Perak
32600,Kampung Asam Kumbang,Bota,Perak
32600,Kampung Baru Lambok Kiri,Bota,Perak
32600,Kampung Baru,Bota,Perak
32600,Kampung Bendang Bakong,Bota,Perak
32600,Kampung Bota Kiri,Bota,Perak
32600,Kampung Changkat Melintang,Bota,Perak
32600,Kampung Changkat Panchor,Bota,Perak
32600,Kampung Durian Kudong,Bota,Perak
32600,Kampung Haji,Bota,Perak
32600,Kampung Jalan Makam,Bota,Perak
32600,Kampung Jalan Tronoh,Bota,Perak
32600,Kampung Kubang Candong,Bota,Perak
32600,Kampung Kubang Ikan,Bota,Perak
32600,Kampung Masjid Lama,Bota,Perak
32600,Kampung Nasaruddin,Bota,Perak
32600,Kampung Padang Changkat,Bota,Perak
32600,Kampung Padang Kuncur,Bota,Perak
32600,Kampung Panchor,Bota,Perak
32600,Kampung Parit,Bota,Perak
32600,Kampung Pendiat,Bota,Perak
32600,Kampung Pulau Bota Kanan,Bota,Perak
32600,Kampung Pulau Padang,Bota,Perak
32600,Kampung Pulau Pisang,Bota,Perak
32600,Kampung Pulau Selat,Bota,Perak
32600,Kampung Pulau,Bota,Perak
32600,Kampung Sedingka,Bota,Perak
32600,Kampung Selat Bota Kanan,Bota,Perak
32600,Kampung Selat,Bota,Perak
